Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2013-11-22,22,November,2013,26,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,5,3,8
2015-11-22,22,November,2015,26,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,41,27,68
2015-11-22,22,November,2015,26,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,5,3,8
2014-04-17,17,April,2014,26,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,5,3,8
2016-04-17,17,April,2016,26,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,9,6,15
2013-08-16,16,August,2013,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
2013-08-16,16,August,2013,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2015-08-16,16,August,2015,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2015-08-16,16,August,2015,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2014-05-09,9,May,2014,23,Youth (<25),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,34,28,62
2016-05-09,9,May,2016,23,Youth (<25),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
2014-05-15,15,May,2014,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,113,108,221
2014-05-15,15,May,2014,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,109,104,213
2016-05-15,15,May,2016,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,105,100,205
2016-05-15,15,May,2016,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,97,92,189
2014-01-11,11,January,2014,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,16,12,28
2014-01-11,11,January,2014,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,53,40,93
2016-01-11,11,January,2016,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,5,4,9
2016-01-11,11,January,2016,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,58,44,102
2013-12-14,14,December,2013,23,Youth (<25),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2013-12-14,14,December,2013,23,Youth (<25),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,53,40,93
2015-12-14,14,December,2015,23,Youth (<25),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2015-12-14,14,December,2015,23,Youth (<25),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,45,34,79
2013-11-05,5,November,2013,23,Youth (<25),F,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,126,120,246
2013-11-05,5,November,2013,23,Youth (<25),F,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,92,88,180
2015-11-05,5,November,2015,23,Youth (<25),F,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,113,108,221
2015-11-05,5,November,2015,23,Youth (<25),F,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,80,76,156
2013-10-08,8,October,2013,17,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
2013-10-08,8,October,2013,17,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
2015-10-08,8,October,2015,17,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
2015-10-08,8,October,2015,17,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
2013-08-31,31,August,2013,17,Youth (<25),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,10,8,18
2013-08-31,31,August,2013,17,Youth (<25),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,47,38,85
2015-08-31,31,August,2015,17,Youth (<25),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,15,12,27
2015-08-31,31,August,2015,17,Youth (<25),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,49,40,89
2013-08-05,5,August,2013,17,Youth (<25),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,84,80,164
2013-08-05,5,August,2013,17,Youth (<25),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,17,16,33
2015-08-05,5,August,2015,17,Youth (<25),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,88,84,172
2015-08-05,5,August,2015,17,Youth (<25),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,21,20,41
2013-12-27,27,December,2013,17,Youth (<25),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,25,24,49
2013-12-27,27,December,2013,17,Youth (<25),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,42,40,82
2015-12-27,27,December,2015,17,Youth (<25),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,29,28,57
2015-12-27,27,December,2015,17,Youth (<25),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,46,44,90
2014-02-23,23,February,2014,25,Young Adults (25-34),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,71,58,129
2014-02-23,23,February,2014,25,Young Adults (25-34),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,56,46,102
2016-02-23,23,February,2016,25,Young Adults (25-34),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,71,58,129
2016-02-23,23,February,2016,25,Young Adults (25-34),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,51,42,93
2014-03-25,25,March,2014,25,Young Adults (25-34),F,France,Val d'Oise,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,55,56,111
2014-03-25,25,March,2014,25,Young Adults (25-34),F,France,Val d'Oise,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,23,24,47
2016-03-25,25,March,2016,25,Young Adults (25-34),F,France,Val d'Oise,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,55,56,111
2016-03-25,25,March,2016,25,Young Adults (25-34),F,France,Val d'Oise,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,23,24,47
2014-04-08,8,April,2014,25,Young Adults (25-34),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2014-04-08,8,April,2014,25,Young Adults (25-34),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
2016-04-08,8,April,2016,25,Young Adults (25-34),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2016-04-08,8,April,2016,25,Young Adults (25-34),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
2013-10-09,9,October,2013,24,Youth (<25),M,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,80,60,140
2015-10-09,9,October,2015,24,Youth (<25),M,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,74,56,130
2014-04-12,12,April,2014,26,Young Adults (25-34),F,Germany,Hamburg,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,69,52,121
2014-04-12,12,April,2014,26,Young Adults (25-34),F,Germany,Hamburg,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,106,80,186
2016-04-12,12,April,2016,26,Young Adults (25-34),F,Germany,Hamburg,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,53,40,93
2016-04-12,12,April,2016,26,Young Adults (25-34),F,Germany,Hamburg,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,106,80,186
2014-01-31,31,January,2014,26,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,17,16,33
2014-01-31,31,January,2014,26,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,19,18,37
2016-01-31,31,January,2016,26,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,17,16,33
2016-01-31,31,January,2016,26,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,17,16,33
2013-09-29,29,September,2013,27,Young Adults (25-34),F,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,62,44,106
2013-09-29,29,September,2013,27,Young Adults (25-34),F,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,129,92,221
2015-09-29,29,September,2015,27,Young Adults (25-34),F,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,45,32,77
2015-09-29,29,September,2015,27,Young Adults (25-34),F,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,140,100,240
2013-12-14,14,December,2013,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41
2013-12-14,14,December,2013,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,40,38,78
2015-12-14,14,December,2015,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41
2015-12-14,14,December,2015,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,40,38,78
2014-04-05,5,April,2014,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,59,56,115
2014-04-05,5,April,2014,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,63,60,123
2016-04-05,5,April,2016,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,63,60,123
2016-04-05,5,April,2016,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,59,56,115
2013-09-13,13,September,2013,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2013-09-13,13,September,2013,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
2015-09-13,13,September,2015,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2015-09-13,13,September,2015,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
2014-05-26,26,May,2014,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,52,44,96
2014-05-26,26,May,2014,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
2016-05-26,26,May,2016,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,49,42,91
2016-05-26,26,May,2016,29,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
2013-10-23,23,October,2013,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,50,38,88
2013-10-23,23,October,2013,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,80,60,140
2015-10-23,23,October,2015,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,48,36,84
2015-10-23,23,October,2015,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,31,2,5,82,62,144
2014-04-08,8,April,2014,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,34,26,60
2014-04-08,8,April,2014,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,56,42,98
2016-04-08,8,April,2016,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,27,20,47
2016-04-08,8,April,2016,29,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,53,40,93
2013-08-03,3,August,2013,29,Young Adults (25-34),F,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,57,54,111
2013-08-03,3,August,2013,29,Young Adults (25-34),F,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
2015-08-03,3,August,2015,29,Young Adults (25-34),F,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,53,50,103
2015-08-03,3,August,2015,29,Young Adults (25-34),F,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
2014-05-01,1,May,2014,31,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,16,18,34
2014-05-01,1,May,2014,31,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,5,6,11
2016-05-01,1,May,2016,31,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,11,12,23
2016-05-01,1,May,2016,31,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2014-05-01,1,May,2014,31,Young Adults (25-34),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,71,58,129
2016-05-01,1,May,2016,31,Young Adults (25-34),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,64,52,116
2014-05-24,24,May,2014,31,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,16,12,28
2014-05-24,24,May,2014,31,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,11,8,19
2016-05-24,24,May,2016,31,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,13,10,23
2016-05-24,24,May,2016,31,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,13,10,23
2014-05-19,19,May,2014,32,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2014-05-19,19,May,2014,32,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,32,24,56
2016-05-19,19,May,2016,32,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,8,6,14
2016-05-19,19,May,2016,32,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,37,28,65
2014-05-05,5,May,2014,33,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,127,96,223
2014-05-05,5,May,2014,33,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,95,72,167
2016-05-05,5,May,2016,33,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,117,88,205
2016-05-05,5,May,2016,33,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,95,72,167
2013-10-23,23,October,2013,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
2015-10-23,23,October,2015,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
2014-05-01,1,May,2014,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
2014-05-01,1,May,2014,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
2016-05-01,1,May,2016,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2016-05-01,1,May,2016,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
2014-06-26,26,June,2014,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2016-06-26,26,June,2016,20,Youth (<25),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
2014-06-01,1,June,2014,19,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2014-06-01,1,June,2014,19,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113
2016-06-01,1,June,2016,19,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2016-06-01,1,June,2016,19,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,56,48,104
2014-06-16,16,June,2014,22,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,25,24,49
2016-06-16,16,June,2016,22,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45
2013-08-30,30,August,2013,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2015-08-30,30,August,2015,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2013-10-01,1,October,2013,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,41,36,77
2013-10-01,1,October,2013,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22
2015-10-01,1,October,2015,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,39,34,73
2015-10-01,1,October,2015,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2013-10-19,19,October,2013,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,53,46,99
2013-10-19,19,October,2013,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2015-10-19,19,October,2015,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,55,48,103
2015-10-19,19,October,2015,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,32,28,60
2014-06-12,12,June,2014,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,46,40,86
2014-06-12,12,June,2014,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,18,16,34
2016-06-12,12,June,2016,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,48,42,90
2016-06-12,12,June,2016,27,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,18,16,34
2013-08-21,21,August,2013,31,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
2013-08-21,21,August,2013,31,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
2015-08-21,21,August,2015,31,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
2015-08-21,21,August,2015,31,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
2013-09-30,30,September,2013,31,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
